id,institution_name,institution_description
1a3ebde5a928404a9410ea0e20139169,Knjižnica Josipa Vošnjaka Slovenska Bistrica,
d50b96ea79914d23adf9a067ce53b721,Mestna knjižnica Kranj,
39f785faaae54a13bd7d68412fdcc091,Knjižnica Ivana Potrča,
c0f0f927b51045c6b97555ebab7cb608,Digitalna knjižnica Slovenije,
ee29f860e36d44e89fae80e89c9127fa,Knjižnica Mirana Jarca Novo mesto,
577f1d5782114a3ea695fbabec734215,Универзитет у Београду,
e2dc60c748bc4d7485a36f73f9551416,Galéria umelcov Spiša,
11a3532047a34701b02413fec6612393,Galéria Miloša Alexandra Bazovského,
0a0007187c7a430687f8a110273db445,Радио-телевизија Војводине,
e3f2b91d0b4448dda73d955421a63427,Botanický ústav,
3b2681a628714c27b2077eb0bd7cc03a,Liptovská galéria Petera Michala Bohúňa,
3408fd6f045d4749bcde916484616e90,Galéria umenia Ernesta Zmetáka v Nových Zámkoch,
217bd9861a3a401b9fdcc3928f23d95e,Народни музеј Краљево,
f2a6bd92dfa441b6a36986bec8b5fdc0,Устная история,
693d665705fa4d969646030df67af63e,Эхо Москвы,
9f28c4a077b4444a85fa2acaa2e37cb2,Тульский государственный музей оружия,
9fff5229ef304deea987661faf457f38,Переславская неделя,
b66a6a92a3cf41fca3208881ba60e20e,Государственный музей Л. Н. Толстого,
cfdf06a1df3143b5b2d9c83e29b5525d,Государственный Дарвиновский музей,
9b16c1a549474828ae46e18e9fa7ffae,Российская государственная библиотека,
1ec22d6d530b409a882b4cf7d18a76d1,Народна библиотека Србије,
add61763fcb04bee9feef5abd520c2be,РИА Новости,
d1728e6d99cc47e58d2419ecfcd6bf61,Muzeul de Artă Vizuală din Galați,
bb30995b34d540f2b3ea8ed2070cd263,Institutul Național al Patrimoniului,
6d7fe5b89a554082813592706cb4c269,Muzeul Național de Istorie al României,
91349706e756485d87be410a92914a71,Muzeul de Artă din Timișoara,
5c7863cbf1f64114aeed01cf28cd5593,Universitatea Babeș-Bolyai,
c75661ae534d4ae2a5535d6d5a88d1f2,Muzeul Țăranului Român,
83c2b1704cc94d018bfe2415e9768264,Muzeul Tehnic Dimitrie Leonida,
d899729c1192434fbda8b2340093b948,Muzeul de Artă din Constanța,
7e5b3cb942694183ac3db0715dc59341,Universitatea Politehnica Timișoara,
ccb7b3d8bdd8445bb380c71aada8852f,Башкирский государственный университет,
bffc87fd9df241a3926843ae802da5e8,Biblioteca Județeană ASTRA Sibiu,
5a8cfa8bb8a540058b88f0cce84a8ad0,"Biblioteca Judeţeană „I.S. Bădescu"" Sălaj",
af76958bf1ed48f9a53fda10270deb93,"Biblioteca Județeană „G. T. Kirileanu"" Neamț ",
31b9e9d5a04049c38216852aef5c0be3,Biblioteca Municipala Hunedoara,
710dd639f28c4a8b8923dba6a00aea7e,Biblioteca Națională a României,
aaf52924bc654e57a133c9db01b75cd2,Biblioteca Județeană „Octavian Goga” din Cluj,
6f6a7b623c9e492fb022a898538d19cd,"Biblioteca Judeteana „Nicolae Iorga"" Prahova
",
ae70ef5d38b7438aa4bf2be9b5962790,Costică Acsinte Archive,
e102d300cb8c42d6b064bacf0df28dde,"Biblioteca Judeţeană „Antim Ivireanul"" Vâlcea",
4f51af32c8e6458483c69401deeb8693,Centrul Judeţean pentru Conservarea şi Promovarea Culturii Tradiţionale Cluj,
ea1f08cb44f04558b39ada692b736da1,Biblioteca Județeană „Alexandru D. Xenopol” Arad,
7225ede05b7745a19b50c5bd79b04eaa,Biblioteca Centrală Universitară din București,
1912470e748e415e8cec8f7afb6e71c8,Universidade do Porto,
63caf7601cf941d494e11a4906f744a1,Qatar National Digital Library,
54522662ba934ac7b317bbd39c3cf33e,"Biblioteca Centrală Universitară ""Lucian Blaga"" din Cluj-Napoca",
4200ffc3c8d84a1b8ced0e6f24ad0aac,Arhiva Națională de Filme,
2cef8b52ae4440a6ad580f3755d1f89c,"Biblioteca Județeană „Alexandru și Aristia Aman""",
c8de32770eb14cfb867f256d3e0161e6,Tribunal de Contas,
deb8dfcf31cc4332b1ca638b8b594953,Universidade Aberta,
6ba32583efd6421fb043f6fcb6d8b3b5,Universidade De Coimbra,
5190bc7673c94e25981cd4b055459282,Museu Nacional de Arte Contemporânea do Chiado,
e4e89c231f8e447f82c25b2887658d06,Museu Nacional de Arte Antiga,
fdf06b6d3fbe426b9f7c92d7196f5bc6,Museu Nacional de Machado de Castro,
8a13fef372d84a26b1064dc485fb1007,Museu Nacional do Azulejo,
d1ea18566b7149ce8c59782c7a1c6063,Museu Nacional Frei Manuel do Cenáculo (Évora),
89f3d54c2eba46ab85fd9c07df30d377,Museu Nacional dos Coches,
83d3129dd4be4cfdbc3d35287df5c77b,Museu Nacional de Arqueologia,
4f9015f96ce644bbb51834567fae47d5,Museu Nacional da Música,
867ea2df95104ce2a7c7de57dfe1723a,Seminário Livre de História das Ideias,
d2b6db4e0c8e47b4adb50e248b316a55,Museu Nacional de Soares dos Reis,
a7f4b0154fb84b34bcfc3087b999cfdf,Museu da Cidade de Aveiro,
a826e87bb923422089a1f16cd0bac1b3,Museu de Alberto Sampaio,
d15856d385c34a6cbaa03c40d8286b83,Hemeroteca Municipal de Lisboa,
c9733713a52a40a29fc02d803e19ef77,Museu do Centro Científico e Cultural de Macau,
edfa6a54792c43d1b70495e3b131ec8d,Museu de José Malhoa,
3edbd78117324aa389f2bc956cf7942d,Instituto de Investigação Científica Tropical,
fc3e20cfed9e4193be16ab9b3b2e9091,Museu Monográfico de Conimbriga,
961226c46454481e9ee52ddbd0a96ab3,Museu de Lamego,
69fc700ed3154a35be08cc2588149885,Museu Francisco Tavares Proença Júnior,
48d7d3bda0ed4f239e2499be8cb1214c,Montemor-o-Novo (Museu Virtual),
73f6f40d39fc4a369aee2935f5485d13,Centro de documentação 25 de Abril da UC,
dcc6cc93fae64f31af3031f2bb1bff91,Cinemateca Portuguesa,
9b0087ba6d1b4963a8eeaf9916b6fe1a,Fundação Calouste Gulbenkian,
b8edaec1f0a143708f6e125ad5f78c93,Casa-Museu Dr. Anastácio Gonçalves,
67b0ddf8552d40029fb0f657079b64e6,Casa Fernando Pessoa,
7a0df45dd32a428db5b10dd6d121a609,Comissão para a Cidadania e a Igualdade de Género,
a4d8ae454c75470bb02a51b52990444c,Escola Superior de Teatro e Cinema,
a66c1f3005c441ea82222d77bec9c9e6,Guarda Nacional Republicana (Biblioteca),
918fe915013640fab6288c6c0ed98734,Direção Regional da Cultura dos Açores,
59280aafe3584b07a221b09ea47492bc,Bibliotecas Municipais do Porto,
40217f31505c4d85b449065f58cd5d27,Biblioteca Municipal de Montalegre,
a747b3ebfaaf437189e84c8e439487df,Archivo Teatro Nacional Dona Maria II,
0380390a8ea146c68a82fb08076c5bc8,Arquivo Regional e Biblioteca Pública da Madeira,
f4b3cda42f3c461d8a130d34d4158a09,Ziemi Łódzkiej Biblioteka Cyfrowa,
dd5235bd0ca2470cadb92a1bbeb4f250,Biblioteca das Artes da Madeira,
16a7a62ba60f4f4f92b8416b040dd3bd,Assembleia da República (Biblioteca),
67462f1c51f046a3bc4880fd7240c3eb,Biblioteca das Artes da Madeira,
a30311d6433042bca72c8e494f23d6cb,Biblioteca Nacional de Portugal,
400c5e34501a46a9a0dd4cea942f5370,Bibliotecas das Defesa,
0bbe5d06c78b4f62960cb101eec8cd05,Warmińsko-Mazurska Biblioteka Cyfrowa,
7f6bc6d30c4b4a10b590c8ac53d29cad,Tarnowsko-Galicyjska Biblioteka Cyfrowa,
52ad449bb57843e3b3fd9cddb94f215e,Zachęta Narodowa Galeria Sztuki,
4340a7dc86814242b31ca825aa98b241,Silesian Biblioteka Cyfrowa,
7e2e7a5b9cdd4cb0b9325e3e99c99b70,Repozytorium Cyfrowe Poloników,
d41955490f9340d7a635536283d6fcc3,Wielkopolska Biblioteka Cyfrowa,
ab4ce4c5cbb44646b3744694e511d39e,Uniwersytet Jana Kochanowskiego,
7c072d3365d64f91875b3aef0988e98b,Uniwersytet Marii Curie-Skłodowskiej,
d5db355ed73a49829d6f52ee30b07548,Radomska Biblioteka Cyfrowa,
1c5220444aac4814a8f7056367309a88,Podkarpacka Biblioteka Cyfrowa,
2315a1e78c404867bb2a87d5e72a592e,Podlaska Biblioteka Cyfrowa,
6b87a48866734dcaa56175b131b0b235,Pomorska Biblioteka Cyfrowa,
471e70b6c09948f79fdb7f28e9a71e7b,Muzeum Ziemi Miechowskiej,
00ad0efb64b94d2e813fdbaf27963aca,Polska Akademia Umiejętności,
3df8fdef925245a0b2c41f7943854001,Repozytorium Cyfrowe Instytutów Naukowych,
083a035b8a3c4b698726526ff501af7f,Muzeum Okręgowe w Toruniu,
9aae0a094bf942e0ae4f2915d31ce00d,Muzeum Krakówa,
6742a961edaa43e2b3a8d683cdbb6278,"Muzeum Miejskie w Wadowicach, Wadowice",
3d3e60f557604861bd9648bb325b0e32,Muzeum Narodowe w Warszawie,
c7138afa37f74b06873079dcbb628ce0,Muzeum Narodowe w Krakowie,
76929264be184456bc849889ce80d5a8,Międzynarodowe Centrum Zarządzania Informacją,
cb784a5702f044639373e6e234c0ca3d,Jagiellońska Biblioteka Cyfrowa,
096703d14e0c4ab7bce7962eaf955b1d,Lodzka Akademicka Siec Biblioteczna,
18ed6bb5f20e471aac9d18674ed3f715,Instytut Badań Literackich PAN,
90981cbe99f347658da61d47496e9579,Grodzka Gate – NN Theatre,
ae406825763545a7a0bc3fcbe8c3afcc,Małopolska Biblioteka Cyfrowa,
373ca075aaf54429ad5c8460121cfb1a,Kujawsko-Pomorska Biblioteka Cyfrowa,
40e7f1702f8947a191f7ef0ac132cdb4,Elbląska Biblioteka Cyfrowa,
8a31931dcb78468a82a6b2c6118ca131,Dolnośląska Biblioteka Cyfrowa,
3ab307ea2461436795c5c6cacbe6535c,Biblioteka Uniwersytecka w Warszawie Biblioteka,
a8cd9f9ff951404daf12e58ed87bd801,Cyfrowy Dolny Śląsk,
6e69def651fb48f1976a3c558250eed4,"Centrum Sztuki Mościce, Tarnów",
64f0c14647f14d7a968c9bd517e60f33,Biblioteka Uniwersytecka we Wrocławiu Biblioteka Cyfrowa,
025b47c7892a47ce9779f34c81b548bc,Biblioteka Cyfrowa Zagłębia Miedziowego,
e115b94186f64817b0f7a0daba68c943,Bałtycka Biblioteka Cyfrowa,
4190d7bea53e4b8ab71dd542328f4a41,Vestfoldmuseene,
a149413ee7f041c79f61e3e8a41c3407,Archiwum Główne Akt Dawnych,
61371e9c7c1a45b6b3a8a8564d18c624,Varanger museum IKS,
cb50c330545248b798095245de52e24d,Biblioteka Cyfrowa Wojewódzkiej Biblioteki Publicznej im. Hieronima Łopacińskiego w Lublinie,
11dde42a83494f13a92f225b7797a5bd,Bialska Biblioteka Cyfrowa,
e7acba5dbc9343298c418c96a1963178,Biblioteka Narodowa,
1ffd7d0e7f094f1f99930ec65bce8f27,Vitenskapsmuseet,
d6805b375a4b42a1ba8ea1e6120cd820,Oslo Museum,
28c9ba463119485b8170497e84954fb2,Preus Museum,
62993d8cda934bb6ba329ac5caff6477,SFKM - Sogn og Fjordane Kunstmuseum,
4cc0fb0d3bbf4ec68245dc4949b196cc,Slottsfjellsmuseet,
c32f8deb0e3f4ded84e97691d8487391,Sunnfjord Museum,
8cb19faa9d064ab3895df266f159fe29,Nynorsk kultursentrum,
8282c8ab21a84c799d7f23440ed1f7ac,Odalstunet,
58fc45aea13f41f08680bba0655f583b,Oslo byarkiv,
210d625ad4a9410689b01e845df5d432,Riksarkivet,
142de987e195403080e8db28de8a03e4,Trysil Engerdal museum,
3c1a6408de37493aa1136c0db80d7a73,Norsk Folkemuseum,
486983c411cd46dcb2d65d8197bfd909,Norsk utvandrermuseum,
2a36c8338cc4435a9b0066ceb83e01b2,Nordfjord Folkemuseum,
256a8e8b15ca4ff09af874cf7fd666a8,Nasjonalbiblioteket,
2469b4da0eb74d1da6ec9169a9a0eb21,Nordlandsmuseet,
52d23355658c4d799197eb9344fb072d,Norsk Farmasihistorisk Museum,
ea53928b9cb14fa5b49a056dc2fd2a56,Norsk Teknisk Museum,
058a3f5298274d5bb837306d9f150ef3,Norsk Industriarbeidermuseum,
92b13aea214348648a08f71fcc0d260e,Norsk Maritimt Museum,
fddef89194304b3d9f78b7c3a4187560,KODE Kunstmuseer og komponisthjem,
02152fd333344c25814cc814e68928b7,Museene i Hedmark,
90658e9e84014594bb772daca1a21a35,Museene for kystkultur og gjenreisning i Finnmark,
200c5dd8ec714a27ab65e5db14caf059,Larvik Museum,
95dad7938930400fb08e6b113d76a4c7,Kvinnemuseet,
5a7febec7726488e906b5aa9206b3c14,Museumssenteret i Hordaland,
e165ce8d065641cca62dfe42c149870d,Musea i Nord-Østerdalen,
6f98a66070e3428b91706e9819abc87a,Museum Stavanger,
735a19d25ff64350af44d4ed56e9ebd7,Museene i Sør-Trøndelag,
e097a1b102414374ae44d670d5fbeae2,Kirsten Flagstad Museum,
ebb33ab1c3764ffebba2e5b452b47749,Fylkesarkivet i Vestland,
3869aa59251448bab79205da32f924e4,Hvalfangstmuseet,
dc4992f261d44218834651fe417faa8b,Domkirkeodden,
3f3919815a3a494d89f46e469c3b88b6,Finnmark Fylkesbibliotek,
55767ea70dcc4bd19196271d21694da4,Helgelands Museum,
4f55befa4f5544df82fdb64e645cdae6,Eidsvoll 1814,
a57a851af1774aecab9460a623046c0b,Bergen Offentlige Bibliotek,
a189ed4ca4214232a6dbaf0b4ce0eae6,Glomdalsmuseet,
d203e76bd57c471bb139d92bc9c658b4,Eidskog museum,
556613aa621748a4a837483ac2236994,Bogstad Gård,
e4c8e52a33c64c6ea79a17e5e8ec8a05,National Library of New Zealand,
e1964d94b11b4f8fa73e441c1db6dd74,New Zealand Electronic Text Collection,
ba92ec7b67964c3b986c9a399702f290,Wairarapa Archive,
c6814f17b29040e0bd85c8aec6ad7775,Palmerston North City Library,
93260ee523a24d2c801370916d48ff69,Wellington City Archives,
3d947551cbc14ec489753e44653592af,Sarjeant Gallery,
e2e9e3506a3045379052389ae6d6771f,Akershus Slott og Festning,
d45101a6734f4a39b95d590bd3004a12,Waitaki Museum and Archive,
217b13b950a9443cb434f886ce2f6807,The Suter Art Gallery,
90b4dac6a28b4fd9b60a6e90abfcccb7,Auckland War Memorial Museum,
a82a4dd4ff8b478085d6706a416f3840,MTG Hawke's Bay,
3443c114abd9426f96b6289f72f9b554,Canterbury Museum,
0bd62c129469474ba3052f498f85b44c,Dunedin City Council Archives,
345e97aa402a49bc8d6f23e52ce13c1b,Archives New Zealand,
2d0ba2078add4fa284d130f1da5acdb8,Cass Field Station (University of Canterbury),
9059979fb2d6443293cf288a0e3c40a7,Auckland Libraries - Heritage Images,
b4604da41f534410a469f720eec28376,Auckland Art Gallery Toi o Tamaki ,
65e8ba4d781f4119a5d619d40d1ffdac,Forrester Gallery,
2c434e948f0445d3bc1492674398360e,Universiteitsbibliotheek Utrecht,
680a36e6a1f74f20955d8dc7d6d21e63,Vrijheidsmuseum,
c96fff0662694a7f8c0e497836502132,Alexander Turnbull Library,
6f0fd937217740469666b9228e9b4dda,Universiteitsbibliotheek Radboud Universiteit Nijmegen,
68a491fa0fe644c49e0f5b18d4939e7b,Zuiderzeemuseum,
cb23487377944e3ba5efc790c00766fb,Wereldmuseum,
1530f138ce83443dbaee1b97088fb076,Stichting Archief- en Documentatiecentrum voor R.K. Friesland,
060b605fe19c47a0bf269cb5fa005dc9,Stichting Oude Groninger Kerken,
60781ff7ffa6409890265a5d5b623d84,Vrije Universiteit Amsterdam,
6a90f8c5517a4709b782e9d5f55ed988,Zaans Museum,
26f56b0f6e374c8ab67cf5b8cca70bc3,Rijksdienst voor het Cultureel Erfgoed,
67c84c89e0544aa9aaed8221fa07f420,Regionaal Archief Nijmegen,
a0001d50170049e3aa2b170870ce9759,Regionaal Archief Alkmaar,
6ef790cfc0664fb891080d166404a82e,Regionaal Archief Zutphen,
02adb27c49ae42cbb816b17252131721,Rijksmuseum van Oudheden,
df68b915e4714358b06efa49ad315c72,NOC*NSF,
ff4796ee46de4c2bb9c0f1b5b2d3e61d,Nederlands Instituut voor Beeld en Geluid,
e8785af99cbf497dbb9d243d842f0bd5,Rijksmuseum Twenthe,
b8ff87aa149d42df9f0e9e08761f4b86,Nationaal Museum van Wereldculturen,
86aea95fcf2b4e97b6bbf1fcfcaaa0a4,Nationaal Orgelmuseum,
280f726e38f748d9a0e9dab7f2679d14,Nederlands Fotomuseum,
0d3848c26c1748bf832e279cb4f65b94,Museum Vliegbasis Deelen,
021659ea1df84d0d9c10a386c51a8038,Naturalis Biodiversity Center,
ee41ef2a4b4f4c6aa5877f8a31cc5d34,Nationaal Archief,
287b48fa4e4249e7a53f6eabafb7834d,Museum Catharijneconvent,
bdd6d8889a8940a4bff06e89c36e38cb,Museum Enschedé,
cc2ad9a36758410ea6f8dae529c504c8,Museum Het Pakhuis,
801a67c470c24f3ba771e1f9995149fd,Kasteel Huis Bergh,
ecb0e1eff0064f82bba275b9dcaebef6,Historisch Centrum Leeuwarden,
1c2ca669b00f469185c46bea51fa8a63,Mauritshuis,
7418cc27fb4e4cf98975b5cdc66f8257,Koninklijke Bibliotheek,
d72609013172410db0e2ca88f2d9a9d8,Institute for Housing and Urban Development Studies,
c6e3479806284c56b98fb7e01dbdfc38,Internationaal Instituut voor Sociale Geschiedenis,
75b2f34955614e33898a3776dc644d3b,"Koninklijk Instituut voor Taal-, Land- en Volkenkunde",
4e1fae362b7f4100ae0c15b8139012f3,Limburgs Museum,
da9e824e94ca42d3b489358f1bf0d4bd,Kijk & Luistermuseum,
ed154e02ea2a44c18c5707a0f61c7f20,Huis van Hilde,
b40e9504c85d41d9973a2d16f425e5fa,Gemeentearchief Ede,
5487994d73da45b39f04c0c511da0be4,Gemeentearchief Zaanstad,
bd4377b4a0da490585f25ad6ccc4a408,Het Nederlands Instituut voor Militaire Historie,
da7a61a5a4f84cd7b23dc9c411e13696,Groninger Archieven,
f2a99f863a704c909e6c6bdc6c82f3c1,Het Utrechts Archief,
8097251859ec4794abae54c3ac46baca,Gemeentearchief Barneveld,
856775ecf12144dc9b67f47df96f5ef6,Gooi & Vecht Historisch,
63622ceeeefa4a1788adcd90b5003ce1,Geldersch Landschap & Kasteelen,
79deab616bda478da4ca114532da72dc,Gemeentearchief Weert,
fbcd094e67114c2e8406ed1dc477bb8b,Het Nieuwe Instituut,
3ce826548ed84b24a219bf1203dee321,Bibliotheek der Rijksuniversiteit Leiden,
94362a5874ae43af8e05d46e69bdb974,Nacionalna biblioteka Crne Gore - Đurđe Crnojević,
ca966f72b4464b42aa2eb1ec27f4064f,CODA Apeldoorn,
9a1679d2b00d454591e46d3f2e7e538f,Erfgoed 's-Hertogenbosch,
cb2ed1cf964d45c598a4c2b688c8cbbc,Amsterdam Museum,
0380020a492b4e21bac200c67d3f9e91,CollectieGelderland,
a7574fd9ab8a411eb2c34a7ddbd4c35b,De Hollandsche Molen,
6b7b0508284548469e4e72dca1dd0336,Atria,
40d8560ee9864c7f8999fbe300b05b36,African Studies Centre Leiden,
ce8326105f0f42c4b06922514ded6905,Erfgoedhuis Zuid-Holland,
5edfb29139364fc6a1583b78f2cf4547,"Luxembourg Centre for Contemporary and Digital History (C2DH), University of Luxembourg",
7fe091c83418494a9365deba9d16ae0a,Museo del Objeto del Objeto,
33f6c9563a9c420d8d2189f30597a3b6,Ayuntamiento de Reynosa,
de436776f9284037997a4998fadaf087,Museo de Arte Popular de la Ciudad de México,
cb20aba242f84db3a1e6d908e92c5f4b,National Library of Malta,
5d3ea27c9908414099e2ea755ab178c2,MUŻA,
32ea0c32b027465d8f0a4467c4a8857d,Museo Soumaya,
f295b9d3bfb6454280a04ea686679bbe,Kon-Katidral ta' San Ġwann,
ac319878bfec4a59b565eac3307258b4,Garros Galería,
f0e34df41e8745bd88e15a7d4bf053ce,Archivo Histórico General del Estado de Sinaloa,
3adfe63780d44627b8e63692c0aa21df,Tauragės krašto muziejus,
c31d97bc3f9c45b5befcf171d163a960,Zarasų krašto muziejus,
d292fe192eef4d9b9b23297bc1e169cc,Žemaičių muziejus „Alka”,
2de0b2b45eb448eda968d5ee91f8a842,Vilniaus universiteto Komunikacijos fakultetas,
d0610cdd37624275ad2664968a8d413c,Vilniaus Gaono žydų istorijos muziejus,
1aaa875720b24776a07b7575f7c06af3,Žemaičių vyskupystės muziejus,
68861cb8c4bb4bd59fcb8e7d6aaae22a,"Šiaulių „Aušros"" muziejus",
61dc6d3b14d942da86175f483c36fe54,Trakų istorijos muziejus,
629131ab258f41f9973194c068e5ea46,Šiaulių apskrities Povilo Višinskio viešoji biblioteka,
256410bc2af74d82a57ff8972cd6a522,Nalšios muziejus,
3033e7e64a744e3699a27f09bde5fd64,Marijampolės kraštotyros muziejus,
c95819765d654c06b1f3630cc75a89f8,Rietavo Oginskių kultūros istorijos muziejus,
8921be29edff419fbb1fc48a15c7ec38,Maironio lietuvių literatūros muziejaus,
f2a994223cf54e9089f2cfa2c379c643,Mažosios Lietuvos istorijos muziejus,
a05ab166e4824b76bcc529a26e957699,Panevėžio kraštotyros muziejus,
6ded2000b58b409885250ee3307755d2,Nacionalinis Mikalojaus Konstantino Čiurlionio dailės muziejus,
5ad83b3e48b54e8982e8901cfa07e66c,Marijos ir Jurgio Šlapelių namas muziejus,
a82394fa2a8a4b7cabf8e6ffd855f80c,Literatūrinis Aleksandro Puškino muziejus,
e9b0840c561845c2a6cd8d7e6fe5a539,Rokiškio krašto muziejus,
256448dc0816440eb51dfb67f341b2c7,Lietuvių kalbos institutas,
8b09aff413fc44c1b6c9736262148704,Kauno IX forto muziejus,
4e007dddc0714a1a8bdec53941ca3154,Lietuvos švietimo istorijos muziejus,
973f7fbe3d444d51b531e0b3c9e5b9bf,Lietuvos dailės muziejus,
eda9cfa985bc49a695df66a0b6b8377c,Lietuvos jūrų muziejus,
97cef3416658468bb937822bd31caa0c,Biržų krašto muziejus „Sėla“,
5a816da3259d4c5e837a5213c3a3762c,Kupiškio etnografijos muziejus,
ce5fe0c99e1044728623b76c34a12ef5,Kauno miesto muziejus,
704ac5ddeada409eb616aeb5cc96f134,Kretingos muziejus,
f0c12b4ea0384803a5b608e67f561da9,Antano ir Jono Juškų etninės kultūros muziejus,
aeee9253122f4accb9d74505112920f1,Rīgas vēstures un kuģniecības muzejs,
9519d23f83e842d1bc6dab1c3a02e345,Latvijas Akadēmiskā bibliotēka,
1c9573e623484eadb9832187cafe0896,Latvijas Etnogrāfiskais brīvdabas muzejs,
f771c01610f8484faada8e9179792426,Alytaus kraštotyros muziejus,
6ffd3e1b7f71442f884ed8fd9e380e1d,Limbažu muzejs,
008c3a9bce6c4fd8a07164194e7caf30,Latvijas Nacionālā bibliotēka,
97df589eedc242f397ceab092c811481,Rīgas pilsētas būvvalde,
19f3aa612b8846dea1d1a727c00bab1d,Latvijas Universitāte,
a74952e2d6cd404782676880ef39c75c,A. Baranausko ir A. Vienuolio-Žukausko memorialinis muziejus,
0893aa51d10242d38c37a85aa24dcf5c,Nacionālā kultūras mantojuma pārvalde,
fe33d6f4440441be9a903a6f57eff5e4,Aleksandra Pelēča lasītava,
719d8509361e421e95bd2208fc888361,東京富士美術館,
09cd791840404d4d9c1efc310a1308d8,Kuldīgas novada muzejs,
c1d5ad4be6a0410998fa20056c4149a5,奈良国立博物館,
68b8d475191c46d9a5702dc2e0b4d2ea,Jaņa Rozentāla Saldus vēstures un mākslas muzejs,
aa32dd13b59741c4820ac4b5b37f00b4,鳥取県立博物館,
073cdca5419d48bbb3a9a0ebf806f8e2,東京国立博物館,
099a5a560bc649cebc2c3b207a2a1f30,愛知県美術館,
b82006baf7f243e3a1a75c56a28fa009,Bauskas novadpētniecības un mākslas muzejs,
2500fa803e464976a64f7963e5265449,Università di Bologna,
0cf951d7a73f4e1894e2670713961a44,国立国会図書館,
25e37a52661a47f28d43cf4103541ccd,国土地理院,
961304b8f8b949d7b616ee57374f15f5,Raccolte extraeuropee del Castello Sforzesco,
223a8a4ae9684c8185711d32eed80889,Promoter Digital Gallery,
0e19d1825ae5474791b5c69906f37d0d,京都国立博物館,
fe4cca4c8ff54c778dbea56660e08dcb,Università di Trieste,
b8d48ce3ce0a4dadafb93316147b610a,Politecnico di Milano,
0a53a8beed0046ac95cca1b4c8d785f5,九州国立博物館,
17255d5fddc54c6cbf7874525de1523d,Istituto Conestabile Piastrelli,
b4d581c340d945069bbc24e143002d70,"Museo Egizio, Torino",
a522a3cb11f44fcc82b117ac74649e7b,Palazzo Madama,
9d936099f57546a0b680efaf8fde3211,Fondazione Ranieri di Sorbello,
e34d545260fc4c4bb0728ce039cf531f,Fondazione Centro Studi Aldo Capitini,
ff30dca16fda4bf880395997566e281b,Fondazione Torino Musei,
a1b51fcd67fe4ff19220c11837668394,Museo Nazionale di Matera,
20a33526651b444fa6f07d79261da635,Galleria Civica di Arte Moderna e Contemporanea,
7ddad90438d0430e90a1e76ced9f8054,Museo d'arte orientale,
6407c70357d74e668ed80a2d4c4787ea,Biblioteca Nazionale Centrale di Roma,
9f1d18a28f7c4dbdb0dbe7a6fd9046a3,"Dipartimento di Scienze della Vita, Università degli Studi di Trieste",
adf3577cc3014c35a8245d7ed8fd0839,Archivio Storico Ricordi,
22eeef0957424f189e3c7cfc80eac548,Dr. Friederich Tessmann Provincial Library,
c5dec1bbc51a415489ccc6c66aede8ad,Biblioteca Nazionale Centrale di Firenze,
b61c4ed554074f65b091a6d81a442c0a,Biblioteca Europea di Informazione e Cultura,
47e2ef310ef54cd08b2ffbe186025cdb,Biblioteca Digitale Trentina,
d1aafc8d1bd0406f9f3f032ffedd5147,Civico Museo Insubrico di Storia Naturale,
7cd33cb775f14245be2b8da4ee4422f9,Consiglio Nazionale delle Ricerche,
cca1323a40f84e22971db33d8751b200,ספרייה הלאומית ,
6935ed3883974fe0b02106468398c6d6,Royal Irish Academy,
e1bb232d039f4a26a2e5ab5968950c30,Oireachtas Library & Research Service,
44a54dc524484927ac56b85a0fd07b77,National Museum of Ireland,
1143e7aea03d43d68ea3c7594cbb19ad,National Library of Ireland,
74610d473e474cd991637327eb06062c,Accademia delle Scienze di Torino,
757bda4b80344659a514376d0fe57fc6,Appasseggio,
227d6370c4ee40b8bf4cbc0137508ab4,Archivi delle arti applicate italiane del XX secolo,
a6e8080a036044d5885e38fe368b59da,Biodiversity Heritage Library,
1c0fe6fdafcc4472ac506ccd94ee30d2,Irish Traditional Music Archive,
356d3edbc2d84e7bbda1bafdb12d6ce0,Digital Repository of Ireland,
db0cd97e66f140f9ad51e05c26c5f4c2,Local Government Management Agency,
f0be3ee4d0ed46a2bca14d13cad8a1f3,Internet Archive Book Images,
5bd8ddd0b524450caee77e4f29818200,Khalili Collections,
4d0428dcb41244cdb995180a0903b086,Glucksman Library,
73b4f215b2bf409687dc6924e26cc234,UNESCO Archives,
e9bbecc492e74b3a8ad46ee8f8b97222,Connected Culture and Natural Heritage in a Northern Environment,
2e74fdbe8eb94c55b7a579782826ffbe,Dewantara Kirti Griya Museum,
093674512ec343eb8916b5376aef039d,Museum Uang Sumatera,
35d3f2344e304d7f9bdfa506b3a869ba,Museum Dr. H.C. Oemboe Hina Kapita,
b6e3d013434740a881dff3f5d075b11f,Minjastofnun Íslands,
430d86c35760499fa9e3d55fbff54de1,Museum Pusat TNI AU Dirgantara Mandala,
2c726d7de0d548fab59a0b09a31473fa,Yayasan Sastra Lestari,
668cf4d2707146789ea8a1eee8c29af2,Ljósmyndasafn Reykjavíkur,
c75ce742d51546e4941f04eb24e421e8,Országos Rabbiképző-Zsidó Egyetem Könyvtára,
dafef9fa82f6488eb810a9460ff653d0,Magyar Ferences Könyvtár és Levéltár,
0c05e91babc2498599fc0205fddb548b,Tornyai János Múzeum és Közművelődési Központ,
