"entry_id","institution","open_data_platform","open_data_volume"
"3KczloFk9m1IClQiwBEKU3","Koninklijke Bibliotheek","Wikimedia Commons","30,655"
"3QAcFgmOhPYfi73zTaeIhw","Historisch Centrum Leeuwarden","Europeana","384"
"52vZNrnckezM7qvJ3HzbaT","Kijk & Luistermuseum","Europeana","198"
"1U4d5He7zMuE93k3JsAB6y","Huis van Hilde","Europeana","13,017"
"4iESwxNRLOYhkoNFDcw1hx","Limburgs Museum","Europeana","47,226"
"1u4UJ8AGpXzUQjh3WgcBK1","Koninklijk Instituut voor Taal-, Land- en Volkenkunde","Wikimedia Commons","5,793"
"4x6SFQAg4tStqRW0hPzW1F","Internationaal Instituut voor Sociale Geschiedenis","Europeana","7,983"
"7xGyzRThRxjUKzVTe47TyU","Kasteel Huis Bergh","Europeana","1,552"
"4okKeIB7hUJ6bZHcu56NN7","Museum Het Pakhuis","Europeana","236"
"5FfdJesjgNOxSO3dFEC3Jq","Museum Enschedé","Europeana","81"
"3FoZoRWOH6lcKA3f7VkBYZ","Naturalis Biodiversity Center","Europeana","4,512,511"
"1ROXrpRtpUIGzcIJznsBOW","Museum Vliegbasis Deelen","Own website","7,729"
"1tZfwqATE4nQsH8xZ9PTRl","Museum Enschedé","Aggregator","81"
"7bj7dNCtNUmmisDxULptdS","Museum Vliegbasis Deelen","Europeana","235"
"1l5zF7j1gvF0BYjawxmA0Y","Nationaal Archief","Own website","531,651"
"7IVLOK3OjnyGbPmqJ5N2Vb","Museum Rotterdam","Own website","54,216"
"4l4kJDuqHPQ4ZfEYhPv90N","Museum Catharijneconvent","Wikimedia Commons","3,225"
"4bmtrMORatzPoXAiDefJBQ","Nationaal Archief","Flickr Commons","1,851"
"2RdtaSiHDdKk5guZaOgO9m","Naturalis Biodiversity Center","Wikimedia Commons","277,704"
"5nUJr0aTa0Z5L4cfZ7rJO0","Nederlands Fotomuseum","Aggregator","36"
"6xDl7jmLjvso8mVzujIVjm","Museum Rotterdam","Europeana","16,455"
"4rOcFAYSderZr49tFOgcsQ","Nationaal Museum van Wereldculturen","Wikimedia Commons","8,798"
"5mUsQpHLTnJD4L7Tqke6la","Nationaal Orgelmuseum","Europeana","2,707"
"5Q4RaRJc1Ex5Q4VOSC2ege","Rijksmuseum Twenthe","Own website","8,324"
"5qCHHJ1x2gPSCsi2r9fDna","Nederlands Instituut voor Beeld en Geluid","Europeana","8,510"
"67wdxWE9F1GAlN4LcMygFy","Nederlands Instituut voor Beeld en Geluid","Own website","0"
"1U15hwsYifFPRKecPwEWvw","Stedelijk Museum Zutphen","Europeana","6,849"
"2AtoD3eiRX2eiglIMFVWKo","Regionaal Archief Zutphen","Europeana","31,140"
"4f8htPjtfQghOb9pymt8Re","NOC*NSF","Europeana","2,738"
"5gGGzdnk5Vdm9d7y0u2HLs","Rijksdienst voor het Cultureel Erfgoed","Own website","891,686"
"4PCiMJiTDzt5cvyV2FAuGr","Rijksmuseum van Oudheden","Own website","140,000"
"54KTrv3lIWnxUwn6ZDFo0d","Rijksdienst voor het Cultureel Erfgoed","Europeana","598,946"
"44H5tSeJu5tkdFzgpj2FRl","Regionaal Archief Nijmegen","Europeana","47,754"
"17WGjKJRcwOoK8XtySflmM","Regionaal Archief Alkmaar","Flickr Commons","2,354"
"6M9nzVHM7SEI8bO9RzNyHq","Rijksmuseum","Own website","810,141"
"6FKsd3zi6A5jWpjMkeIQpy","Stichting Oude Groninger Kerken","Europeana","314"
"3M5B8rujvKyP4pIr8V4lvY","Zuiderzeemuseum","Europeana","17,010"
"3x2hBgNyziol9sdiK6FrJC","Alexander Turnbull Library","Aggregator","55,297"
"Wbi2VcRH67AwL9rby0eZA","Stichting Archief- en Documentatiecentrum voor R.K. Friesland","Europeana","246"
"3KnnGBkDpVocQuVIR6XlRv","Zaans Museum","Europeana","118"
"4TwgKRyYDOtkLMCssLcNJK","Vrije Universiteit Amsterdam","Europeana","220"
"Pi0fTXXS9IygOrlNPDqQR","Wereldmuseum","Wikimedia Commons","57,518"
"6GZInYpJBTxnX6s3lipneq","Universiteitsbibliotheek Utrecht","Wikimedia Commons","246"
"6eYZIq0MbmVg0EbMZbSiac","Universiteitsbibliotheek Radboud Universiteit Nijmegen","Wikimedia Commons","732"
"5bEu4HaIAIoSKfA9rRrWy6","Vrijheidsmuseum","Europeana","547"
"7fgfl9cct1bbIzbUQM6qNh","Museum of Transport and Technology (MOTAT)","Own website","5,377"
"24DpVwfKGgEsP5fDTa21td","Forrester Gallery","Own website","782"
"LrovOL7GboaTZkgw0SS3R","Auckland Art Gallery Toi o Tamaki ","Own website","5,000"
"2SJtYi1XdNSgCXpoKShKvj","Archives New Zealand","Own website","927,301"
"4oa2TJgcKdCLNS54OzU1iz","Auckland Libraries - Heritage Images","Own website","301,885"
"1XobfmYOiEw4YoC6BINzW0","Cass Field Station (University of Canterbury)","Wikimedia Commons","28"
"3lquGzeuHT4p44MhyS5ATi","Canterbury Museum","Own website","59,772"
"3Sn6o2wFcDSfxfNJFXYei2","Auckland War Memorial Museum","Flickr","3,619"
"AU4MxVCe5HcNoTJlCBSph","Auckland War Memorial Museum","Own website","175,176"
"2MzUhSCatrpldAjOTevg7h","Dunedin City Council Archives","Flickr","1,776"
"24DEWRZBlU0XOgqxtNAxVC","MTG Hawke's Bay","Own website","13,430"
"1quuPMJZifRMZAPJ0Rq6RJ","Auckland War Memorial Museum","Wikimedia Commons","175,493"
"ONYUPAjpmzRdNGBcbImPg","National Library of New Zealand","Flickr Commons","4,307"
"7KAz7lHUsVts6VNjLV5xKa","The Suter Art Gallery","Own website","253"
"6sxUi6eXkAFsbHbIhrFn3E","Waitaki Museum and Archive","Own website","8,140"
"1IKTBm7M5emQywzZeNzTgB","Akershus Slott og Festning","Europeana","19"
"4D7eysGSzgIB604i2EMIcM","Palmerston North City Library","Own website","13,401"
"5FC1CN278eV5Aj6ORRrB5g","Wairarapa Archive","Own website","29,544"
"KQDQ8A033zW74xahkfNjX","New Zealand Electronic Text Collection","Own website","0"
"11bg9PmGzZL56he9KxncYm","Sarjeant Gallery","Own website","2,651"
"alUsXiJjRBDXWYs1FpIqp","Wellington City Archives","Own website","49,359"
"2msOGhyZkJx6TgfPXMKWUH","National Library of New Zealand","Aggregator","69,082"
"5iX46uYADym6aYl82vbqlV","Te Papa Tongarewa Museum of New Zealand ","Own website","63,836"
"1rlyQIEwx4ndEFPHIQkIbB","Bergen Offentlige Bibliotek","Flickr Commons","1,036"
"1lZUmxGPoIft1MJPE42DNT","Glomdalsmuseet","Aggregator","52,477"
"2H6VCyKZu52QHRmBU4m8dN","Bogstad Gård","Aggregator","45"
"7jxIceBj5SdfDs9g9QwIkH","Bogstad Gård","Europeana","45"
"2plFSYtI9OgHEQGRYtwnVy","Eidskog museum","Europeana","337"
"7KITICzPiClKwqyQ6WjTx6","Eidsvoll 1814","Europeana","105"
"6VVVJIk6MugmTkJJg7DsQy","Helgelands Museum","Aggregator","798"
"1gMGF529X5cUfjKdrszM8a","Domkirkeodden","Aggregator","92,835"
"11D8a6LuQdbp5EKF5XJSPU","Hvalfangstmuseet","Aggregator","13,263"
"Dp1XUQChG8bcPhWQr24Ea","Finnmark Fylkesbibliotek","Aggregator","5,089"
"56B5RfFCcFCbhhbVI3zR87","Fylkesarkivet i Vestland","Flickr Commons","1,107"
"NbtqLcZneI77YBZP5wvCO","Museene i Sør-Trøndelag","Aggregator","7,270"
"1zJeIM1NLov6HBY8luzVyz","Kirsten Flagstad Museum","Europeana","160"
"22VDfeXSiqIogfI6uCINZ","Kirsten Flagstad Museum","Aggregator","165"
"1ShnFFNuxyMFqMePiGzoaI","Kvinnemuseet","Aggregator","3,769"
"7dhqMGDksanQAlYbgJ5PKs","Kvinnemuseet","Europeana","85"
"5TvuDrBLEypT1i5ZpkCLHj","Museum Stavanger","Aggregator","276"
"1iySFfMjanOP8u5J9LQPnT","Musea i Nord-Østerdalen","Aggregator","52,069"
"qK6v2wixZucKGPtysietb","Museene for kystkultur og gjenreisning i Finnmark","Aggregator","2,378"
"1Eq3yHuZQYof6NRQVG3UZR","Museene i Hedmark","Aggregator","207,070"
"4bDnNLKXLl3rwplIMfrtol","KODE Kunstmuseer og komponisthjem","Aggregator","180"
"3h0ulcABvHQbXjrsfjPUsY","Museumssenteret i Hordaland","Aggregator","4,163"
"13A1QFvVXhhSERVsvnJaGA","Larvik Museum","Aggregator","10,236"
"3qCotve6rn0cRbo6FfgGtA","Nasjonalmuseet","Own website","34,000"
"4jVTnJgBe5VRQkyg4B6hbw","Norsk Maritimt Museum","Aggregator","2,727"
"1GNJzdJrv5RjuhLQKLLYbb","Norsk Teknisk Museum","Flickr Commons","261"
"4F3z2TfRNorAJh0Uv6NFtp","Norsk utvandrermuseum","Europeana","1,187"
"1wX4u3fZanzsv3utM7XQf3","Norsk Farmasihistorisk Museum","Europeana","10,757"
"4PUC57aZjpGTiCAsj5DQke","Norsk Teknisk Museum","Aggregator","111,973"
"43hzCrmSFkQvlYxuJ1wo9f","Nordfjord Folkemuseum","Aggregator","6,773"
"5eEoCFR8nqLuA8Vx30RJC","Norsk Industriarbeidermuseum","Aggregator","57"
"5dFXbbXVQgqllKTYS6Y1BI","Nordlandsmuseet","Aggregator","19,660"
"6gGTQ34XI47PFRQskmcoKz","Norsk Folkemuseum","Europeana","1"
"1TTHPXxcoM1feWn42WePLX","Nasjonalbiblioteket","Flickr Commons","3,672"
"6X8lpnkFY4ksrxoCPBwyO1","Odalstunet","Europeana","1,235"
"60pkZGBnodEFhD3IyKqPlW","Preus Museum","Flickr Commons","1,945"
"6AEVEI9UNLs0yqPUEHzuh8","Riksarkivet","Own website","35,136"
"2LRmftZU4n5o5SibQAUTNV","Trysil Engerdal museum","Europeana","4,097"
"530f41Y2gkLgcnC07vgQR9","Sunnfjord Museum","Aggregator","6,140"
"7CvfyBulJMiqDKJvmZTFoo","Oslo byarkiv","Aggregator","24,941"
"1J5xIxwh0p9e4FM1UyLPLF","Nynorsk kultursentrum","Aggregator","4,302"
"1vqNb9EZ9RfJ0apJbyRLHF","Riksarkivet","Flickr Commons","2,822"
"3RNGfmiKRCSQKT6HTGP2DT","Nynorsk kultursentrum","Europeana","35"
"2y18b7Y41RqXLR7C8iFiMm","Oslo Museum","Aggregator","96,915"
"570cOrV3ClT5zdONiniotn","Slottsfjellsmuseet","Aggregator","7,197"
"6eS8vlGpECWSRR3Q2mIhIN","SFKM - Sogn og Fjordane Kunstmuseum","Aggregator","282"
"77WR9hhcmHvCtGJSGELn0N","Vitenskapsmuseet","Own website","30,124"
"5HsITW3zx55rAhmfLHUote","Varanger museum IKS","Aggregator","3,638"
"2yaz98HuJFiGgqyZAG0d7G","Vestfoldmuseene","Flickr Commons","639"
"7Bswun4B3aVSykCky0HMvT","Biblioteka Narodowa","Europeana","599,625"
"K88jPUKSKj3kvtr2Xv2gk","Bialska Biblioteka Cyfrowa","Europeana","815"
"23I2AHuZwBrV89F7v0nD8r","Biblioteka Cyfrowa Wojewódzkiej Biblioteki Publicznej im. Hieronima Łopacińskiego w Lublinie","Own website","0"
"m6cVGbSh9QFBpsVO86XTF","Archiwum Główne Akt Dawnych","Wikimedia Commons","2,302"
"6U79A3V9qu0g5FrDYAQpT7","Biblioteka Cyfrowa Wojewódzkiej Biblioteki Publicznej im. Hieronima Łopacińskiego w Lublinie","Europeana","4,916"
"36m19rabV65Gt8qzhx0Rvn","Akademia Sztuk Pięknych im. Jana Matejki w Krakowie","Sketchfab","35"
"12PmmEqfKRQCf218TzZQyS","Biblioteka Cyfrowa Zagłębia Miedziowego","Europeana","1,532"
"3qWhlHvxqORUM8s8Ts0pmF","Bałtycka Biblioteka Cyfrowa","Europeana","8,893"
"4NHxVihCdmnOdnN5KTRoIs","Biblioteka Cyfrowa Zagłębia Miedziowego","Own website","0"
"6oSvacJOqvmdOH1TsKH7ow","Biblioteka Uniwersytecka we Wrocławiu Biblioteka Cyfrowa","Europeana","93,241"
"3nAPMAiVmZrxzPcXDaM0eK","Dom Grecki w Myślenicach","Sketchfab","5"
"34mGdiFJD8wJs6A4HQeiJ1","Centrum Sztuki Mościce, Tarnów","Sketchfab","7"
"6q5m1anNdyluArgD9V2lq8","Dąbrowski Dom Kultury","Sketchfab","2"
"7uOzeHWNJncUBCDScH8zDB","Biblioteka Uniwersytecka w Warszawie Biblioteka","Europeana","272,314"
"5nGkHe6eJoDzkKC0wkYWfj","Centrum Żydowskie w Oświęcimiu","Sketchfab","50"
"5W0MAuG86ljPiHGusl0IRF","Fundacja Zbiorów Rodziny Sosenków","Sketchfab","61"
"6b3iXqHkMdllm67VEFvnlb","Dolnośląska Biblioteka Cyfrowa","Europeana","6,999"
"3viihfCNGwjcBD1qCcTlXe","Cyfrowy Dolny Śląsk","Europeana","6,999"
"A4BCvXe4hKfRyX3Uadi2o","Elbląska Biblioteka Cyfrowa","Europeana","59,164"
"4pfJp8R6rB8KlZndyObnm8","Mazowiecka Biblioteka Cyfrowa","Europeana","45,060"
"1qCHC7Y9Vyr9reHch8lBJ1","Kujawsko-Pomorska Biblioteka Cyfrowa","Europeana","151,203"
"7G83WHM7jMvyeVUsVSgxKS","Katedra Wawelska","Sketchfab","8"
"2joWt6R5xCIRCI4JG6U6Vx","Małopolska Biblioteka Cyfrowa","Europeana","16,684"
"1Zj4EGf7OF0vwEIJvKca3U","Lodzka Akademicka Siec Biblioteczna","Europeana","85"
"1JA042COKJUmeTqtIqyMYw","Marcin Mikuła Blacksmiths Museum","Sketchfab","7"
"5VX0x4dKKLq5vvKw2BI9YQ","Grodzka Gate – NN Theatre","Europeana","202"
"7qq5U7CbkjWGtETvEJHJX4","Jagiellońska Biblioteka Cyfrowa","Europeana","659,179"
"6mru516CqmHnKg1wkybQrN","Grodzka Gate – NN Theatre","Own website","0"
"5BRkwM4gzXVHua6VIHz21x","Instytut Badań Literackich PAN","Europeana","1,762"
"21cNelalFbxNNo4ETBOeFi","Instytut Nauk Geologicznych Polskiej Akademii Nauk","Sketchfab","24"
"DQmaV1oK2pMJHNfr3hPhV","Muzeum Armii Krajowej w Krakowie","Sketchfab","4"
"3nkl6ojjGsobThpT3aDUfR","Muzeum Farmacji Collegium Medicum Uniwersytetu Jagiellońskiego","Sketchfab","85"
"30IYSDcGxRQ2fbN1izHBO5","Międzynarodowe Centrum Zarządzania Informacją","Europeana","5,167"
"6pyq7QrRLGr0y5yDUjOoUi","Muzeum im. Aleksandra Kłosińskiego w Kętach","Sketchfab","4"
"5SjoW1b0VjhpFdd3gBsfpt","Muzeum Archeologiczne w Krakowie","Sketchfab","169"
"14ZEZod1md2hQVeEImdTkR","Muzeum Benedyktynów w Tyńcu","Sketchfab","49"
"6spyF0PHMC2z04QZmBekH6","Muzeum Afrykanistyczne Olkusz","Sketchfab","23"
"7IwI8Hy61Te77IgE19ae9v","Muzeum Geologiczne Wydziału Geologii, Geofizyki i Ochrony Środowiska Akademii Górniczo-Hutniczej","Sketchfab","9"
"66Z3mWL1rQjEhXgtW3LvU9","Muzeum Archidiecezjalne w Krakowie","Sketchfab","3"
"36BtiERXtaqBV5EdblYzGa","Muzeum Historii Fotografii w Krakowie","Sketchfab","23"
"tM6tBeTNiG59mbfxo58OR","Muzeum Inżynierii Miejskiej w Krakowie","Sketchfab","4"
"5uix3yyuHNs79yikQEXOCj","Muzeum Narodowe w Krakowie","Own website","79,925"
"7BS5qMi4OFZW4yInMzlRee","Muzeum Narodowe w Krakowie","Sketchfab","49"
"cEBUmZkgpp2KY3dntS8JD","Muzeum Narodowe w Krakowie","Wikimedia Commons","19"
"5dTmKhDXx4NALyWhSfWEz2","Muzeum Nadwiślański Park Etnograficzny w Wygiełzowie i Zamek Lipowiec","Sketchfab","7"
"6QUgSqLUnm8V8VVswKCOkR","Muzeum Narodowe w Warszawie","Wikimedia Commons","908"
"6sBfJKVymOUSFBI2Pswyvh","Muzeum Narodowe w Warszawie","Own website","52,651"
"4tosD36QDINqRKrvpfuhgn","Muzeum Lotnictwa Polskiego w Krakowie","Sketchfab","3"
"1tG3fXJxFbBe2aqwYaxbQA","Muzeum Miejskie w Wadowicach, Wadowice","Sketchfab","3"
"1A0dOv6IA25aMNd0WdaKYP","Muzeum Okręgowe w Nowym Sączu","Sketchfab","66"
"brTTvIZ6RZfXnvnfEcWe1","Muzeum Okręgowe w Tarnowie","Sketchfab","77"
"3Ww47XsqilDLBQMJEW9VxK","Muzeum Krakówa","Sketchfab","20"
"3XPaujI7axH4ndZC5weHTv","Muzeum Niepołomickie","Sketchfab","2"
"7pIGFwiVXH3sjzeXXcyQew","Muzeum Sztuki i Techniki Japońskiej „Manggha”","Sketchfab","1"
"w6KPEymtbnaLLtdUwICVn","Muzeum Regionalne PTTK im. Antoniego Minkiewicza w Olkuszu","Sketchfab","2"
"5iXsVqsInnIIC0n4a13uyr","Muzeum Okręgowe w Toruniu","Own website","0"
"2jvYf918R29QCfdoxpRky","Muzeum Przyrodnicze im. Krystyny i Włodzimierza Tomków w Ciężkowicach","Sketchfab","21"
"4oKLKfaSWwkkRXSy5OqK1S","Muzeum Okręgowe w Toruniu","Europeana","245"
"2Ul9llJRsn8TBmxNr9hH0v","Muzeum Uniwersytetu Jagiellońskiego Collegium Maius","Sketchfab","89"
"1RGp7d9LFC23OO6yEMmRwU","Muzeum Regionalne PTTK im. Władysława Kowalskiego w Dobczycach","Sketchfab","2"
"3HbV8L8Vw0j4uZWJtb0XOj","Muzeum Orawski Park Etnograficzny w Zubrzycy Górnej","Sketchfab","4"
"78ecBo9V1sMkdPGvW8SXY9","Muzeum Twórczości Władysława Wołkowskiego w Olkuszu","Sketchfab","4"
"E9974tbzj5fcsb1vsY2U2","Muzeum Regionalne w Piwnicznej-Zdroju","Sketchfab","1"
"7qI1zYCvTcU5cFugmOeP0M","Muzeum Tatrzańskie im. dra Tytusa Chałubińskiego w Zakopanem","Sketchfab","41"
"3tc5tCPoD2dXg4dhRFWujW","Polska Akademia Umiejętności","Own website","36,109"
"75hwtX3HtbHh4hzcOrx2ul","Muzeum w Chrzanowie im. Ireny i Mieczysława Mazarakich","Sketchfab","20"
"7xXCB9fOsdZSqFst8pa2ci","Muzeum Ziemi Miechowskiej","Sketchfab","39"
"6HNQGdKyX7Fckq1PUcfHof","Muzeum Ziemi Bieckiej w Bieczu","Sketchfab","16"
"7lfBxkt1L8GGN3xz4xhWbv","Muzeum Żup Krakowskich Wieliczka","Sketchfab","13"
"67XjmI4vHWfCQg12p6GRmx","Podlaska Biblioteka Cyfrowa","Europeana","27,964"
"6WztdpKOhZxtFPIgUjlURZ","Repozytorium Cyfrowe Instytutów Naukowych","Europeana","9,849"
"5z9T60NZhLBVmJRtaVz2mT","Pomorska Biblioteka Cyfrowa","Europeana","4,216"
"6SCU2B3EgG0GV17uEVXgzX","Podkarpacka Biblioteka Cyfrowa","Europeana","2,905"
"2UKwUuGuSqBLWiD1vKgNHK","Radomska Biblioteka Cyfrowa","Europeana","27,792"
"7BIu72YUhVpeTxE7QQCCoE","Uniwersytet Marii Curie-Skłodowskiej","Europeana","14,355"
"1R3Mp8KGQKlUcfrJJ8FZS6","Uniwersytet Jana Kochanowskiego","Europeana","2,351"
"6I37rQmyg30DJX37pOiEzR","Repozytorium Cyfrowe Poloników","Europeana","170"
"kEGSVQym0ga1oEPQGuk6H","Wielkopolska Biblioteka Cyfrowa","Europeana","5,909"
"64TJGoqYDrScRW9yAhoaJA","Warmińsko-Mazurska Biblioteka Cyfrowa","Own website","0"
"3H80RwfAAJkUp1oPjWtP0Z","Repozytorium Cyfrowe Poloników","Own website","0"
"7uFc6nq0kV8PkgbaZVoXiv","Tarnowsko-Galicyjska Biblioteka Cyfrowa","Europeana","62"
"6utXjbL3fqMqFVf3yBHGhG","Zachęta Narodowa Galeria Sztuki","Own website","338"
"2eUsX4jsmVk2fml73L7YtW","Silesian Biblioteka Cyfrowa","Europeana","196,979"
"39s6KExMIfTAz5HyZqv1u","Warmińsko-Mazurska Biblioteka Cyfrowa","Europeana","6,781"
"49G4G8Y47o2z1sz6GZCard","Seweryn Udziela Ethnographic Museum in Kraków","Sketchfab","55"
"28pDymbTe8vGgRurdrAJ0X","Zamek Królewski na Wawelu - Państwowe Zbiory Sztuki","Sketchfab","40"
"7lScKDs4hKGxcmWFi3WXn5","Bibliotecas das Defesa","Europeana","10,853"
"5GPMSSOOMN2h6nBHJXQKYf","Arquipelagos","Wikimedia Commons","2,329"
"3kWGIQFgGQhFGfMlfB3HIS","Biblioteca das Artes da Madeira","Europeana","470"
"6wLKtFxdDTrnqmSotY4IAQ","Archivo Teatro Nacional Dona Maria II","Europeana","1,459"
"3SBwDsC8mGl1QXbrkEsbmy","Biblioteca Municipal de Montalegre","Europeana","3"
"4Lc8sByVN5GYVD0Rm73iEQ","Ziemi Łódzkiej Biblioteka Cyfrowa","Europeana","102,861"
"1SEPw0J6GFXucTnMpsIhFP","Arquivo Regional e Biblioteca Pública da Madeira","Europeana","365"
"69sdtxXe694zkiNdyDhdcA","Assembleia da República (Biblioteca)","Europeana","590"
"q4iLRQcpl3Xt3PiEqanzy","Biblioteca das Artes da Madeira","Europeana","470"
"5TT4zosYqwVG9yr5q1M2LE","Biblioteca Nacional de Portugal","Europeana","9,999"
"3VKwf1sRdEoy1EeIJE0r7S","Bibliotecas Municipais do Porto","Europeana","47"
"4oihM9YVoEtH1v6uZM4i4h","Direção Regional da Cultura dos Açores","Europeana","5,812"
"3i7d7OFQPtqqFnG5iUQSgd","Guarda Nacional Republicana (Biblioteca)","Europeana","81"
"2aEKTsDvTeE78dVhdLqM7v","Cinemateca Portuguesa","Europeana","182"
"19pFzanfOApX5V0NzgnqEY","Centro de documentação 25 de Abril da UC","Europeana","342"
"71bjTJH94cFopqqwxfkfFa","Escola Superior de Teatro e Cinema","Europeana","641"
"65rosv5Z9eQoWrU5Szz0cA","Comissão para a Cidadania e a Igualdade de Género","Europeana","326"
"3Yj3XiVkk0k3M3pEOuloNX","Casa-Museu Dr. Anastácio Gonçalves","Europeana","3"
"1mTFgQglcu3SasVMu91kfN","Fundação Calouste Gulbenkian","Europeana","633"
"5xQ5hyje2okQHb89CdLMgU","Fundação Calouste Gulbenkian","Flickr Commons","1,680"
"7MDl9up6E5LOqg3e5I8is4","Casa Fernando Pessoa","Europeana","978"
"5CHuzW8SBwd9ZpIfJwfgNY","Montemor-o-Novo (Museu Virtual)","Sketchfab","114"
"3oUpDMw98iZQrnt0EHHLGo","Museu Francisco Tavares Proença Júnior","Europeana","3"
"7lENrhHGtXL2GeK28ioNgW","Museu Monográfico de Conimbriga","Europeana","17"
"5Vjl7txhFTdVdsTBT3GmxV","Museu de Lamego","Europeana","17"
"7Axr7NHNUpSWxTsYJefaBw","Museu de José Malhoa","Europeana","6"
"16gN18kI5ugb3oVdAIqNUG","Instituto de Investigação Científica Tropical","Europeana","65,682"
"4ZuGKYnPgUTKE0ABZwUUDD","Museu de Alberto Sampaio","Europeana","14"
"3RmeZd8d0pgKgAzXR3yUXu","Hemeroteca Municipal de Lisboa","Europeana","459"
"MHErkYtHx1T1fxFR294pu","Museu da Cidade de Aveiro","Europeana","2"
"4kub4rRj8goF50F7GSBQqP","Museu do Centro Científico e Cultural de Macau","Wikimedia Commons","53"
"75FOJs1kLU29f8s0fawdjG","Museu Nacional da Música","Europeana","7"
"63xVnLlnlTjz3S3wzNf5Qn","Museu Nacional de Soares dos Reis","Europeana","5"
"3QqaKA8wpH55OCHDghJD72","Museu Nacional de Arte Contemporânea do Chiado","Europeana","13"
"3mJbZf0IvvtFprb4pfloVB","Museu Nacional de Machado de Castro","Europeana","68"
"1MskrPRYNc0oSSgBEIIpZR","Museu Nacional de Arqueologia","Europeana","677"
"3Umszl48KzHWW0eIFLT4tX","Museu Nacional dos Coches","Europeana","43"
"aTVSPQ3UKObnWEz2ZjzXx","Museu Nacional de Arte Antiga","Europeana","205"
"7618oPxjCjFrV3n6VV0ITO","Seminário Livre de História das Ideias","Europeana","21"
"762V4TMztec11ljkTfzx6i","Museu Nacional Frei Manuel do Cenáculo (Évora)","Europeana","22"
"58D0Pn6ilhio2OsoleBx0y","Museu Nacional do Azulejo","Europeana","62"
"1DaCxGvvaKwQDq5EoemUSB","Universidade Aberta","Europeana","1,932"
"6VRaStoDIsUibOdB3rRJv6","Universidade De Coimbra","Europeana","1,159"
"5ckVN23q0WAGtAbwuBDyYU","Arhiva Națională de Filme","Europeana","3,243"
"5YUvz9Bib6iDX7JJsl2vc2","Biblioteca Județeană „Alexandru și Aristia Aman""","Europeana","180"
"2paTGWOgvzeoMplT8cVLkX","Tribunal de Contas","Europeana","95"
"1o7Uwb7MoDbYIterudGKlt","Biblioteca Centrală Universitară ""Lucian Blaga"" din Cluj-Napoca","Europeana","57,141"
"4KEB9bGupbuoLHdK1Y2GgV","Qatar National Digital Library","Own website","2,235,204"
"4xsgs88XvejgjXYoSsevhj","Universidade do Porto","Europeana","5,114"
"3LexPpMN9Z7FCroQ8wSH1I","Biblioteca Județeană „Alexandru D. Xenopol” Arad","Europeana","3,064"
"1EMBAaEO5PlVyImE76GhRO","Biblioteca Centrală Universitară din București","Europeana","62"
"5WVnrAAhXaqlVTe3DWIV0D","Centrul Judeţean pentru Conservarea şi Promovarea Culturii Tradiţionale Cluj","Europeana","194"
"230fB8xahehcUgadWwwvx","Biblioteca Judeţeană „Antim Ivireanul"" Vâlcea","Europeana","114"
"bkj4zEzrsTyeYNt9tQgca","Costică Acsinte Archive","Flickr Commons","9,100"
"2y5ebKkFtF0qfV3zyGWJ3n","Biblioteca Judeteana „Nicolae Iorga"" Prahova
","Europeana","79"
"1IVrD1fEhysPc3rRwOHhV6","Biblioteca Națională a României","Europeana","9,696"
"50s4suGLdNJGMRNHGJSJ3F","Biblioteca Județeană „G. T. Kirileanu"" Neamț ","Europeana","1,185"
"3lIhZbwgGJqtuHqDI8cvf0","Biblioteca Județeană „Octavian Goga” din Cluj","Europeana","15,943"
"xrK8t7n7JapruNdUyyoJS","Biblioteca Județeană ASTRA Sibiu","Europeana","51"
"2jji8r3Xqz4sDkdD9D0uZ4","Biblioteca Judeţeană „I.S. Bădescu"" Sălaj","Europeana","33"
"6RESV1HloJ1dkjpJYlTouI","Biblioteca Municipala Hunedoara","Europeana","147"
"6QtoJQYvMdzCfmGyZolcCd","Башкирский государственный университет","Sketchfab","12"
"4HIdz3nHYHWztn97d9HCFH","Muzeul de Artă din Constanța","Europeana","1"
"Y62CT6irvQyIXHSEpwlao","Universitatea Politehnica Timișoara","Europeana","24"
"3IHFEODj7mIz6yZJQD1IZs","Universitatea Babeș-Bolyai","Europeana","549"
"7wnVN5IRcsUClnUf1ru6tJ","Muzeul Țăranului Român","Europeana","1,844"
"3f6DH8KAOi8mG2Rj2X6k4P","Muzeul Tehnic Dimitrie Leonida","Europeana","8"
"tOT9Tin37hYGmsEIEyh9G","Muzeul de Artă Vizuală din Galați","Europeana","1"
"2KnFaZhT9i0ACjLktIEWVd","Muzeul de Artă din Timișoara","Europeana","1"
"36K9NOUtMZ1dcpfoSRLDA5","Muzeul Național de Istorie al României","Europeana","26,179"
"3rQ1WnvvXYVV4KHvIPSs38","Institutul Național al Patrimoniului","Europeana","66,634"
"78obAHOYpbqp0Lgpms6stS","РИА Новости","Wikimedia Commons","2,701"
"3tC5YlgsldSYPfN4s7qWXG","Друштво за културу, уметност и међународну сарадњу Адлигат","Wikimedia Commons","1,376"
"7Mgf6qLhdoTY2sGllrMwXA","Народна библиотека Србије","Europeana","16,798"
"5KvYTOratumqpN3nS1Miu0","Государственный Дарвиновский музей","Sketchfab","10"
"3MG4f6EtHmkbRgbWLocW38","Российская государственная библиотека","Europeana","14,152"
