id,open_data_platform,open_data_volume,institution_id,institution_name
6I37rQmyg30DJX37pOiEzR,Europeana,170,7e2e7a5b9cdd4cb0b9325e3e99c99b70,Repozytorium Cyfrowe Poloników
kEGSVQym0ga1oEPQGuk6H,Europeana,"5,909",d41955490f9340d7a635536283d6fcc3,Wielkopolska Biblioteka Cyfrowa
1R3Mp8KGQKlUcfrJJ8FZS6,Europeana,"2,351",ab4ce4c5cbb44646b3744694e511d39e,Uniwersytet Jana Kochanowskiego
7BIu72YUhVpeTxE7QQCCoE,Europeana,"14,355",7c072d3365d64f91875b3aef0988e98b,Uniwersytet Marii Curie-Skłodowskiej
2UKwUuGuSqBLWiD1vKgNHK,Europeana,"27,792",d5db355ed73a49829d6f52ee30b07548,Radomska Biblioteka Cyfrowa
6SCU2B3EgG0GV17uEVXgzX,Europeana,"2,905",1c5220444aac4814a8f7056367309a88,Podkarpacka Biblioteka Cyfrowa
67XjmI4vHWfCQg12p6GRmx,Europeana,"27,964",2315a1e78c404867bb2a87d5e72a592e,Podlaska Biblioteka Cyfrowa
5z9T60NZhLBVmJRtaVz2mT,Europeana,"4,216",6b87a48866734dcaa56175b131b0b235,Pomorska Biblioteka Cyfrowa
7xXCB9fOsdZSqFst8pa2ci,Sketchfab,39,471e70b6c09948f79fdb7f28e9a71e7b,Muzeum Ziemi Miechowskiej
3tc5tCPoD2dXg4dhRFWujW,Own website,"36,109",00ad0efb64b94d2e813fdbaf27963aca,Polska Akademia Umiejętności
6WztdpKOhZxtFPIgUjlURZ,Europeana,"9,849",3df8fdef925245a0b2c41f7943854001,Repozytorium Cyfrowe Instytutów Naukowych
4oKLKfaSWwkkRXSy5OqK1S,Europeana,245,083a035b8a3c4b698726526ff501af7f,Muzeum Okręgowe w Toruniu
5iXsVqsInnIIC0n4a13uyr,Own website,0,083a035b8a3c4b698726526ff501af7f,Muzeum Okręgowe w Toruniu
3Ww47XsqilDLBQMJEW9VxK,Sketchfab,20,9aae0a094bf942e0ae4f2915d31ce00d,Muzeum Krakówa
1tG3fXJxFbBe2aqwYaxbQA,Sketchfab,3,6742a961edaa43e2b3a8d683cdbb6278,"Muzeum Miejskie w Wadowicach, Wadowice"
6sBfJKVymOUSFBI2Pswyvh,Own website,"52,651",3d3e60f557604861bd9648bb325b0e32,Muzeum Narodowe w Warszawie
6QUgSqLUnm8V8VVswKCOkR,Wikimedia Commons,908,3d3e60f557604861bd9648bb325b0e32,Muzeum Narodowe w Warszawie
5uix3yyuHNs79yikQEXOCj,Own website,"79,925",c7138afa37f74b06873079dcbb628ce0,Muzeum Narodowe w Krakowie
7BS5qMi4OFZW4yInMzlRee,Sketchfab,49,c7138afa37f74b06873079dcbb628ce0,Muzeum Narodowe w Krakowie
cEBUmZkgpp2KY3dntS8JD,Wikimedia Commons,19,c7138afa37f74b06873079dcbb628ce0,Muzeum Narodowe w Krakowie
30IYSDcGxRQ2fbN1izHBO5,Europeana,"5,167",76929264be184456bc849889ce80d5a8,Międzynarodowe Centrum Zarządzania Informacją
7qq5U7CbkjWGtETvEJHJX4,Europeana,"659,179",cb784a5702f044639373e6e234c0ca3d,Jagiellońska Biblioteka Cyfrowa
1Zj4EGf7OF0vwEIJvKca3U,Europeana,85,096703d14e0c4ab7bce7962eaf955b1d,Lodzka Akademicka Siec Biblioteczna
5BRkwM4gzXVHua6VIHz21x,Europeana,"1,762",18ed6bb5f20e471aac9d18674ed3f715,Instytut Badań Literackich PAN
6mru516CqmHnKg1wkybQrN,Own website,0,90981cbe99f347658da61d47496e9579,Grodzka Gate – NN Theatre
5VX0x4dKKLq5vvKw2BI9YQ,Europeana,202,90981cbe99f347658da61d47496e9579,Grodzka Gate – NN Theatre
2joWt6R5xCIRCI4JG6U6Vx,Europeana,"16,684",ae406825763545a7a0bc3fcbe8c3afcc,Małopolska Biblioteka Cyfrowa
1qCHC7Y9Vyr9reHch8lBJ1,Europeana,"151,203",373ca075aaf54429ad5c8460121cfb1a,Kujawsko-Pomorska Biblioteka Cyfrowa
A4BCvXe4hKfRyX3Uadi2o,Europeana,"59,164",40e7f1702f8947a191f7ef0ac132cdb4,Elbląska Biblioteka Cyfrowa
6b3iXqHkMdllm67VEFvnlb,Europeana,"6,999",8a31931dcb78468a82a6b2c6118ca131,Dolnośląska Biblioteka Cyfrowa
7uOzeHWNJncUBCDScH8zDB,Europeana,"272,314",3ab307ea2461436795c5c6cacbe6535c,Biblioteka Uniwersytecka w Warszawie Biblioteka
3viihfCNGwjcBD1qCcTlXe,Europeana,"6,999",a8cd9f9ff951404daf12e58ed87bd801,Cyfrowy Dolny Śląsk
34mGdiFJD8wJs6A4HQeiJ1,Sketchfab,7,6e69def651fb48f1976a3c558250eed4,"Centrum Sztuki Mościce, Tarnów"
6oSvacJOqvmdOH1TsKH7ow,Europeana,"93,241",64f0c14647f14d7a968c9bd517e60f33,Biblioteka Uniwersytecka we Wrocławiu Biblioteka Cyfrowa
4NHxVihCdmnOdnN5KTRoIs,Own website,0,025b47c7892a47ce9779f34c81b548bc,Biblioteka Cyfrowa Zagłębia Miedziowego
12PmmEqfKRQCf218TzZQyS,Europeana,"1,532",025b47c7892a47ce9779f34c81b548bc,Biblioteka Cyfrowa Zagłębia Miedziowego
3qWhlHvxqORUM8s8Ts0pmF,Europeana,"8,893",e115b94186f64817b0f7a0daba68c943,Bałtycka Biblioteka Cyfrowa
2yaz98HuJFiGgqyZAG0d7G,Flickr Commons,639,4190d7bea53e4b8ab71dd542328f4a41,Vestfoldmuseene
m6cVGbSh9QFBpsVO86XTF,Wikimedia Commons,"2,302",a149413ee7f041c79f61e3e8a41c3407,Archiwum Główne Akt Dawnych
5HsITW3zx55rAhmfLHUote,Aggregator,"3,638",61371e9c7c1a45b6b3a8a8564d18c624,Varanger museum IKS
23I2AHuZwBrV89F7v0nD8r,Own website,0,cb50c330545248b798095245de52e24d,Biblioteka Cyfrowa Wojewódzkiej Biblioteki Publicznej im. Hieronima Łopacińskiego w Lublinie
6U79A3V9qu0g5FrDYAQpT7,Europeana,"4,916",cb50c330545248b798095245de52e24d,Biblioteka Cyfrowa Wojewódzkiej Biblioteki Publicznej im. Hieronima Łopacińskiego w Lublinie
K88jPUKSKj3kvtr2Xv2gk,Europeana,815,11dde42a83494f13a92f225b7797a5bd,Bialska Biblioteka Cyfrowa
7Bswun4B3aVSykCky0HMvT,Europeana,"599,625",e7acba5dbc9343298c418c96a1963178,Biblioteka Narodowa
77WR9hhcmHvCtGJSGELn0N,Own website,"30,124",1ffd7d0e7f094f1f99930ec65bce8f27,Vitenskapsmuseet
2y18b7Y41RqXLR7C8iFiMm,Aggregator,"96,915",d6805b375a4b42a1ba8ea1e6120cd820,Oslo Museum
60pkZGBnodEFhD3IyKqPlW,Flickr Commons,"1,945",28c9ba463119485b8170497e84954fb2,Preus Museum
6eS8vlGpECWSRR3Q2mIhIN,Aggregator,282,62993d8cda934bb6ba329ac5caff6477,SFKM - Sogn og Fjordane Kunstmuseum
570cOrV3ClT5zdONiniotn,Aggregator,"7,197",4cc0fb0d3bbf4ec68245dc4949b196cc,Slottsfjellsmuseet
530f41Y2gkLgcnC07vgQR9,Aggregator,"6,140",c32f8deb0e3f4ded84e97691d8487391,Sunnfjord Museum
1J5xIxwh0p9e4FM1UyLPLF,Aggregator,"4,302",8cb19faa9d064ab3895df266f159fe29,Nynorsk kultursentrum
3RNGfmiKRCSQKT6HTGP2DT,Europeana,35,8cb19faa9d064ab3895df266f159fe29,Nynorsk kultursentrum
6X8lpnkFY4ksrxoCPBwyO1,Europeana,"1,235",8282c8ab21a84c799d7f23440ed1f7ac,Odalstunet
7CvfyBulJMiqDKJvmZTFoo,Aggregator,"24,941",58fc45aea13f41f08680bba0655f583b,Oslo byarkiv
6AEVEI9UNLs0yqPUEHzuh8,Own website,"35,136",210d625ad4a9410689b01e845df5d432,Riksarkivet
1vqNb9EZ9RfJ0apJbyRLHF,Flickr Commons,"2,822",210d625ad4a9410689b01e845df5d432,Riksarkivet
2LRmftZU4n5o5SibQAUTNV,Europeana,"4,097",142de987e195403080e8db28de8a03e4,Trysil Engerdal museum
6gGTQ34XI47PFRQskmcoKz,Europeana,1,3c1a6408de37493aa1136c0db80d7a73,Norsk Folkemuseum
4F3z2TfRNorAJh0Uv6NFtp,Europeana,"1,187",486983c411cd46dcb2d65d8197bfd909,Norsk utvandrermuseum
43hzCrmSFkQvlYxuJ1wo9f,Aggregator,"6,773",2a36c8338cc4435a9b0066ceb83e01b2,Nordfjord Folkemuseum
1TTHPXxcoM1feWn42WePLX,Flickr Commons,"3,672",256a8e8b15ca4ff09af874cf7fd666a8,Nasjonalbiblioteket
5dFXbbXVQgqllKTYS6Y1BI,Aggregator,"19,660",2469b4da0eb74d1da6ec9169a9a0eb21,Nordlandsmuseet
1wX4u3fZanzsv3utM7XQf3,Europeana,"10,757",52d23355658c4d799197eb9344fb072d,Norsk Farmasihistorisk Museum
4PUC57aZjpGTiCAsj5DQke,Aggregator,"111,973",ea53928b9cb14fa5b49a056dc2fd2a56,Norsk Teknisk Museum
1GNJzdJrv5RjuhLQKLLYbb,Flickr Commons,261,ea53928b9cb14fa5b49a056dc2fd2a56,Norsk Teknisk Museum
5eEoCFR8nqLuA8Vx30RJC,Aggregator,57,058a3f5298274d5bb837306d9f150ef3,Norsk Industriarbeidermuseum
4jVTnJgBe5VRQkyg4B6hbw,Aggregator,"2,727",92b13aea214348648a08f71fcc0d260e,Norsk Maritimt Museum
4bDnNLKXLl3rwplIMfrtol,Aggregator,180,fddef89194304b3d9f78b7c3a4187560,KODE Kunstmuseer og komponisthjem
1Eq3yHuZQYof6NRQVG3UZR,Aggregator,"207,070",02152fd333344c25814cc814e68928b7,Museene i Hedmark
qK6v2wixZucKGPtysietb,Aggregator,"2,378",90658e9e84014594bb772daca1a21a35,Museene for kystkultur og gjenreisning i Finnmark
13A1QFvVXhhSERVsvnJaGA,Aggregator,"10,236",200c5dd8ec714a27ab65e5db14caf059,Larvik Museum
1ShnFFNuxyMFqMePiGzoaI,Aggregator,"3,769",95dad7938930400fb08e6b113d76a4c7,Kvinnemuseet
7dhqMGDksanQAlYbgJ5PKs,Europeana,85,95dad7938930400fb08e6b113d76a4c7,Kvinnemuseet
3h0ulcABvHQbXjrsfjPUsY,Aggregator,"4,163",5a7febec7726488e906b5aa9206b3c14,Museumssenteret i Hordaland
1iySFfMjanOP8u5J9LQPnT,Aggregator,"52,069",e165ce8d065641cca62dfe42c149870d,Musea i Nord-Østerdalen
5TvuDrBLEypT1i5ZpkCLHj,Aggregator,276,6f98a66070e3428b91706e9819abc87a,Museum Stavanger
NbtqLcZneI77YBZP5wvCO,Aggregator,"7,270",735a19d25ff64350af44d4ed56e9ebd7,Museene i Sør-Trøndelag
22VDfeXSiqIogfI6uCINZ,Aggregator,165,e097a1b102414374ae44d670d5fbeae2,Kirsten Flagstad Museum
1zJeIM1NLov6HBY8luzVyz,Europeana,160,e097a1b102414374ae44d670d5fbeae2,Kirsten Flagstad Museum
56B5RfFCcFCbhhbVI3zR87,Flickr Commons,"1,107",ebb33ab1c3764ffebba2e5b452b47749,Fylkesarkivet i Vestland
11D8a6LuQdbp5EKF5XJSPU,Aggregator,"13,263",3869aa59251448bab79205da32f924e4,Hvalfangstmuseet
1gMGF529X5cUfjKdrszM8a,Aggregator,"92,835",dc4992f261d44218834651fe417faa8b,Domkirkeodden
Dp1XUQChG8bcPhWQr24Ea,Aggregator,"5,089",3f3919815a3a494d89f46e469c3b88b6,Finnmark Fylkesbibliotek
6VVVJIk6MugmTkJJg7DsQy,Aggregator,798,55767ea70dcc4bd19196271d21694da4,Helgelands Museum
7KITICzPiClKwqyQ6WjTx6,Europeana,105,4f55befa4f5544df82fdb64e645cdae6,Eidsvoll 1814
1rlyQIEwx4ndEFPHIQkIbB,Flickr Commons,"1,036",a57a851af1774aecab9460a623046c0b,Bergen Offentlige Bibliotek
1lZUmxGPoIft1MJPE42DNT,Aggregator,"52,477",a189ed4ca4214232a6dbaf0b4ce0eae6,Glomdalsmuseet
2plFSYtI9OgHEQGRYtwnVy,Europeana,337,d203e76bd57c471bb139d92bc9c658b4,Eidskog museum
2H6VCyKZu52QHRmBU4m8dN,Aggregator,45,556613aa621748a4a837483ac2236994,Bogstad Gård
7jxIceBj5SdfDs9g9QwIkH,Europeana,45,556613aa621748a4a837483ac2236994,Bogstad Gård
2msOGhyZkJx6TgfPXMKWUH,Aggregator,"69,082",e4c8e52a33c64c6ea79a17e5e8ec8a05,National Library of New Zealand
ONYUPAjpmzRdNGBcbImPg,Flickr Commons,"4,307",e4c8e52a33c64c6ea79a17e5e8ec8a05,National Library of New Zealand
KQDQ8A033zW74xahkfNjX,Own website,0,e1964d94b11b4f8fa73e441c1db6dd74,New Zealand Electronic Text Collection
5FC1CN278eV5Aj6ORRrB5g,Own website,"29,544",ba92ec7b67964c3b986c9a399702f290,Wairarapa Archive
4D7eysGSzgIB604i2EMIcM,Own website,"13,401",c6814f17b29040e0bd85c8aec6ad7775,Palmerston North City Library
alUsXiJjRBDXWYs1FpIqp,Own website,"49,359",93260ee523a24d2c801370916d48ff69,Wellington City Archives
11bg9PmGzZL56he9KxncYm,Own website,"2,651",3d947551cbc14ec489753e44653592af,Sarjeant Gallery
1IKTBm7M5emQywzZeNzTgB,Europeana,19,e2e9e3506a3045379052389ae6d6771f,Akershus Slott og Festning
6sxUi6eXkAFsbHbIhrFn3E,Own website,"8,140",d45101a6734f4a39b95d590bd3004a12,Waitaki Museum and Archive
7KAz7lHUsVts6VNjLV5xKa,Own website,253,217b13b950a9443cb434f886ce2f6807,The Suter Art Gallery
AU4MxVCe5HcNoTJlCBSph,Own website,"175,176",90b4dac6a28b4fd9b60a6e90abfcccb7,Auckland War Memorial Museum
3Sn6o2wFcDSfxfNJFXYei2,Flickr,"3,619",90b4dac6a28b4fd9b60a6e90abfcccb7,Auckland War Memorial Museum
1quuPMJZifRMZAPJ0Rq6RJ,Wikimedia Commons,"175,493",90b4dac6a28b4fd9b60a6e90abfcccb7,Auckland War Memorial Museum
24DEWRZBlU0XOgqxtNAxVC,Own website,"13,430",a82a4dd4ff8b478085d6706a416f3840,MTG Hawke's Bay
3lquGzeuHT4p44MhyS5ATi,Own website,"59,772",3443c114abd9426f96b6289f72f9b554,Canterbury Museum
2MzUhSCatrpldAjOTevg7h,Flickr,"1,776",0bd62c129469474ba3052f498f85b44c,Dunedin City Council Archives
2SJtYi1XdNSgCXpoKShKvj,Own website,"927,301",345e97aa402a49bc8d6f23e52ce13c1b,Archives New Zealand
1XobfmYOiEw4YoC6BINzW0,Wikimedia Commons,28,2d0ba2078add4fa284d130f1da5acdb8,Cass Field Station (University of Canterbury)
4oa2TJgcKdCLNS54OzU1iz,Own website,"301,885",9059979fb2d6443293cf288a0e3c40a7,Auckland Libraries - Heritage Images
LrovOL7GboaTZkgw0SS3R,Own website,"5,000",b4604da41f534410a469f720eec28376,Auckland Art Gallery Toi o Tamaki 
24DpVwfKGgEsP5fDTa21td,Own website,782,65e8ba4d781f4119a5d619d40d1ffdac,Forrester Gallery
6GZInYpJBTxnX6s3lipneq,Wikimedia Commons,246,2c434e948f0445d3bc1492674398360e,Universiteitsbibliotheek Utrecht
5bEu4HaIAIoSKfA9rRrWy6,Europeana,547,680a36e6a1f74f20955d8dc7d6d21e63,Vrijheidsmuseum
3x2hBgNyziol9sdiK6FrJC,Aggregator,"55,297",c96fff0662694a7f8c0e497836502132,Alexander Turnbull Library
6eYZIq0MbmVg0EbMZbSiac,Wikimedia Commons,732,6f0fd937217740469666b9228e9b4dda,Universiteitsbibliotheek Radboud Universiteit Nijmegen
3M5B8rujvKyP4pIr8V4lvY,Europeana,"17,010",68a491fa0fe644c49e0f5b18d4939e7b,Zuiderzeemuseum
Pi0fTXXS9IygOrlNPDqQR,Wikimedia Commons,"57,518",cb23487377944e3ba5efc790c00766fb,Wereldmuseum
Wbi2VcRH67AwL9rby0eZA,Europeana,246,1530f138ce83443dbaee1b97088fb076,Stichting Archief- en Documentatiecentrum voor R.K. Friesland
6FKsd3zi6A5jWpjMkeIQpy,Europeana,314,060b605fe19c47a0bf269cb5fa005dc9,Stichting Oude Groninger Kerken
4TwgKRyYDOtkLMCssLcNJK,Europeana,220,60781ff7ffa6409890265a5d5b623d84,Vrije Universiteit Amsterdam
3KnnGBkDpVocQuVIR6XlRv,Europeana,118,6a90f8c5517a4709b782e9d5f55ed988,Zaans Museum
5gGGzdnk5Vdm9d7y0u2HLs,Own website,"891,686",26f56b0f6e374c8ab67cf5b8cca70bc3,Rijksdienst voor het Cultureel Erfgoed
54KTrv3lIWnxUwn6ZDFo0d,Europeana,"598,946",26f56b0f6e374c8ab67cf5b8cca70bc3,Rijksdienst voor het Cultureel Erfgoed
44H5tSeJu5tkdFzgpj2FRl,Europeana,"47,754",67c84c89e0544aa9aaed8221fa07f420,Regionaal Archief Nijmegen
17WGjKJRcwOoK8XtySflmM,Flickr Commons,"2,354",a0001d50170049e3aa2b170870ce9759,Regionaal Archief Alkmaar
2AtoD3eiRX2eiglIMFVWKo,Europeana,"31,140",6ef790cfc0664fb891080d166404a82e,Regionaal Archief Zutphen
4PCiMJiTDzt5cvyV2FAuGr,Own website,"140,000",02adb27c49ae42cbb816b17252131721,Rijksmuseum van Oudheden
4f8htPjtfQghOb9pymt8Re,Europeana,"2,738",df68b915e4714358b06efa49ad315c72,NOC*NSF
5qCHHJ1x2gPSCsi2r9fDna,Europeana,"8,510",ff4796ee46de4c2bb9c0f1b5b2d3e61d,Nederlands Instituut voor Beeld en Geluid
67wdxWE9F1GAlN4LcMygFy,Own website,0,ff4796ee46de4c2bb9c0f1b5b2d3e61d,Nederlands Instituut voor Beeld en Geluid
5Q4RaRJc1Ex5Q4VOSC2ege,Own website,"8,324",e8785af99cbf497dbb9d243d842f0bd5,Rijksmuseum Twenthe
4rOcFAYSderZr49tFOgcsQ,Wikimedia Commons,"8,798",b8ff87aa149d42df9f0e9e08761f4b86,Nationaal Museum van Wereldculturen
5mUsQpHLTnJD4L7Tqke6la,Europeana,"2,707",86aea95fcf2b4e97b6bbf1fcfcaaa0a4,Nationaal Orgelmuseum
5nUJr0aTa0Z5L4cfZ7rJO0,Aggregator,36,280f726e38f748d9a0e9dab7f2679d14,Nederlands Fotomuseum
1ROXrpRtpUIGzcIJznsBOW,Own website,"7,729",0d3848c26c1748bf832e279cb4f65b94,Museum Vliegbasis Deelen
7bj7dNCtNUmmisDxULptdS,Europeana,235,0d3848c26c1748bf832e279cb4f65b94,Museum Vliegbasis Deelen
3FoZoRWOH6lcKA3f7VkBYZ,Europeana,"4,512,511",021659ea1df84d0d9c10a386c51a8038,Naturalis Biodiversity Center
2RdtaSiHDdKk5guZaOgO9m,Wikimedia Commons,"277,704",021659ea1df84d0d9c10a386c51a8038,Naturalis Biodiversity Center
1l5zF7j1gvF0BYjawxmA0Y,Own website,"531,651",ee41ef2a4b4f4c6aa5877f8a31cc5d34,Nationaal Archief
4bmtrMORatzPoXAiDefJBQ,Flickr Commons,"1,851",ee41ef2a4b4f4c6aa5877f8a31cc5d34,Nationaal Archief
4l4kJDuqHPQ4ZfEYhPv90N,Wikimedia Commons,"3,225",287b48fa4e4249e7a53f6eabafb7834d,Museum Catharijneconvent
5FfdJesjgNOxSO3dFEC3Jq,Europeana,81,bdd6d8889a8940a4bff06e89c36e38cb,Museum Enschedé
1tZfwqATE4nQsH8xZ9PTRl,Aggregator,81,bdd6d8889a8940a4bff06e89c36e38cb,Museum Enschedé
4okKeIB7hUJ6bZHcu56NN7,Europeana,236,cc2ad9a36758410ea6f8dae529c504c8,Museum Het Pakhuis
7xGyzRThRxjUKzVTe47TyU,Europeana,"1,552",801a67c470c24f3ba771e1f9995149fd,Kasteel Huis Bergh
3QAcFgmOhPYfi73zTaeIhw,Europeana,384,ecb0e1eff0064f82bba275b9dcaebef6,Historisch Centrum Leeuwarden
gBnSLukIrxYTanRBQrdgV,Europeana,832,1c2ca669b00f469185c46bea51fa8a63,Mauritshuis
CtDpjSw0vg0VFhMvKGNHb,Europeana,"2,242",7418cc27fb4e4cf98975b5cdc66f8257,Koninklijke Bibliotheek
3KczloFk9m1IClQiwBEKU3,Wikimedia Commons,"30,655",7418cc27fb4e4cf98975b5cdc66f8257,Koninklijke Bibliotheek
7CsxzBfb75lmy47B5C5BWv,Wikimedia Commons,190,d72609013172410db0e2ca88f2d9a9d8,Institute for Housing and Urban Development Studies
4x6SFQAg4tStqRW0hPzW1F,Europeana,"7,983",c6e3479806284c56b98fb7e01dbdfc38,Internationaal Instituut voor Sociale Geschiedenis
1u4UJ8AGpXzUQjh3WgcBK1,Wikimedia Commons,"5,793",75b2f34955614e33898a3776dc644d3b,"Koninklijk Instituut voor Taal-, Land- en Volkenkunde"
4iESwxNRLOYhkoNFDcw1hx,Europeana,"47,226",4e1fae362b7f4100ae0c15b8139012f3,Limburgs Museum
52vZNrnckezM7qvJ3HzbaT,Europeana,198,da9e824e94ca42d3b489358f1bf0d4bd,Kijk & Luistermuseum
1U4d5He7zMuE93k3JsAB6y,Europeana,"13,017",ed154e02ea2a44c18c5707a0f61c7f20,Huis van Hilde
645k1fRMOmklVgszdLGXAe,Europeana,"19,453",b40e9504c85d41d9973a2d16f425e5fa,Gemeentearchief Ede
3Jacy86P2zck2Am0tM9UeR,Wikimedia Commons,31,5487994d73da45b39f04c0c511da0be4,Gemeentearchief Zaanstad
5ZQJI8NNWpxpDgp6Sd1q0X,Own website,"158,233",bd4377b4a0da490585f25ad6ccc4a408,Het Nederlands Instituut voor Militaire Historie
1nQF6fuXhlWXtZO6R25zU6,Wikimedia Commons,"3,195",bd4377b4a0da490585f25ad6ccc4a408,Het Nederlands Instituut voor Militaire Historie
2bTLuz5dufGtTMk0RsMbsE,Own website,"122,605",da7a61a5a4f84cd7b23dc9c411e13696,Groninger Archieven
VbtSMAfeiKfuFsaTWJTuK,Europeana,23,da7a61a5a4f84cd7b23dc9c411e13696,Groninger Archieven
1F3b1ZMrenmmILYx4nS00y,Own website,"193,551",f2a99f863a704c909e6c6bdc6c82f3c1,Het Utrechts Archief
6jQpX9TFiDGjpnBjjKugl6,Wikimedia Commons,"28,965",f2a99f863a704c909e6c6bdc6c82f3c1,Het Utrechts Archief
29sGFbz54LK8NPClk5E2KC,Europeana,705,8097251859ec4794abae54c3ac46baca,Gemeentearchief Barneveld
5K3MABxh2TrAsxtkWXvyYH,Europeana,"61,317",856775ecf12144dc9b67f47df96f5ef6,Gooi & Vecht Historisch
4HUkx9WYtYSptrauQVddL3,Europeana,"5,699",63622ceeeefa4a1788adcd90b5003ce1,Geldersch Landschap & Kasteelen
UN8dZiE4oJW1LP3jXy4xg,Europeana,"52,388",79deab616bda478da4ca114532da72dc,Gemeentearchief Weert
6K1OBkFxbup22X2b5MTdQ3,Flickr Commons,908,fbcd094e67114c2e8406ed1dc477bb8b,Het Nieuwe Instituut
3QjaoU0eIy3sBdc2hyRxGh,Own website,"276,661",3ce826548ed84b24a219bf1203dee321,Bibliotheek der Rijksuniversiteit Leiden
lJNUoNHNi8GrklYi96sHG,Europeana,78,94362a5874ae43af8e05d46e69bdb974,Nacionalna biblioteka Crne Gore - Đurđe Crnojević
5ppr1MJZdKRHN6wojYMT4B,Europeana,"40,135",ca966f72b4464b42aa2eb1ec27f4064f,CODA Apeldoorn
1xiSqZqe6Sg27wtKMfXcUe,Europeana,"42,387",9a1679d2b00d454591e46d3f2e7e538f,Erfgoed 's-Hertogenbosch
5bT5yt0f3n4ZNGR4SVZy8W,Own website,"110,000",cb2ed1cf964d45c598a4c2b688c8cbbc,Amsterdam Museum
2VoHwmFIHDIxAyJyA11hBi,Aggregator,"235,974",0380020a492b4e21bac200c67d3f9e91,CollectieGelderland
7yRtslsgSaLhISqndbx4ap,Europeana,"92,102",a7574fd9ab8a411eb2c34a7ddbd4c35b,De Hollandsche Molen
OTW9Fe0XMrxAlps6raSUC,Europeana,"1,239",6b7b0508284548469e4e72dca1dd0336,Atria
25dG7Hi3Gt4TGaPZdGlLFj,Wikimedia Commons,"6,919",40d8560ee9864c7f8999fbe300b05b36,African Studies Centre Leiden
2vCXJB35QmV9kNIz75t0aw,Wikimedia Commons,276,ce8326105f0f42c4b06922514ded6905,Erfgoedhuis Zuid-Holland
3NEMTfdoKL40MbgnSbfszv,Europeana,15,5edfb29139364fc6a1583b78f2cf4547,"Luxembourg Centre for Contemporary and Digital History (C2DH), University of Luxembourg"
uPR11swtTkJmeGNWqiMcx,Wikimedia Commons,42,7fe091c83418494a9365deba9d16ae0a,Museo del Objeto del Objeto
7yC1iUE1pdfxxBZYuzpYdS,Wikimedia Commons,15,33f6c9563a9c420d8d2189f30597a3b6,Ayuntamiento de Reynosa
xyWxEFZnSBEIntUvddaqi,Wikimedia Commons,58,de436776f9284037997a4998fadaf087,Museo de Arte Popular de la Ciudad de México
4IunoZvnAllN1YqTxav9L4,Europeana,66,cb20aba242f84db3a1e6d908e92c5f4b,National Library of Malta
1Qnu7vK2teMT0mNtE9qo7M,Europeana,6,5d3ea27c9908414099e2ea755ab178c2,MUŻA
10GeKkZR86RlyjcOzhv7c9,Wikimedia Commons,437,32ea0c32b027465d8f0a4467c4a8857d,Museo Soumaya
2FuvC8lDtVFfv8sCIzOPrM,Europeana,3,f295b9d3bfb6454280a04ea686679bbe,Kon-Katidral ta' San Ġwann
5CvIkOC41tkOGq9Po8TW0P,Wikimedia Commons,667,ac319878bfec4a59b565eac3307258b4,Garros Galería
5ArcxHmxIg3A040aHHLSkw,Flickr Commons,"19,241",f0e34df41e8745bd88e15a7d4bf053ce,Archivo Histórico General del Estado de Sinaloa
4Pg6AEuCOwQxNOZrCqvJhn,Europeana,"3,994",3adfe63780d44627b8e63692c0aa21df,Tauragės krašto muziejus
3TJMX5UtKD9puChscj7CIW,Europeana,878,c31d97bc3f9c45b5befcf171d163a960,Zarasų krašto muziejus
6ieUue4x8fi3TgIiu32TrT,Europeana,"1,967",d292fe192eef4d9b9b23297bc1e169cc,Žemaičių muziejus „Alka”
5h8aylsiHfcMVmO4iJOntr,Europeana,"1,004",2de0b2b45eb448eda968d5ee91f8a842,Vilniaus universiteto Komunikacijos fakultetas
51RuCovkIfePbwWJt4lCmc,Europeana,966,d0610cdd37624275ad2664968a8d413c,Vilniaus Gaono žydų istorijos muziejus
57d8eeTBOBAGTtdw4p3ind,Europeana,800,1aaa875720b24776a07b7575f7c06af3,Žemaičių vyskupystės muziejus
3S5R1cFssiyvb9DdCLcBNC,Europeana,"11,929",68861cb8c4bb4bd59fcb8e7d6aaae22a,"Šiaulių „Aušros"" muziejus"
3rDRlLrB2VvCKB022rP2K2,Europeana,"15,814",61dc6d3b14d942da86175f483c36fe54,Trakų istorijos muziejus
6NPW49WfmejdokUJqj9ODi,Europeana,"13,593",629131ab258f41f9973194c068e5ea46,Šiaulių apskrities Povilo Višinskio viešoji biblioteka
3LXza5ZApUHykEUQQ9u59m,Europeana,404,256410bc2af74d82a57ff8972cd6a522,Nalšios muziejus
4ggAPmsSyip8lLMaE3AghU,Europeana,287,3033e7e64a744e3699a27f09bde5fd64,Marijampolės kraštotyros muziejus
7aujStWTeKQE7NIP0jaDcF,Europeana,2,c95819765d654c06b1f3630cc75a89f8,Rietavo Oginskių kultūros istorijos muziejus
YjupiAdAZaP7c00XQjdGR,Europeana,"1,722",8921be29edff419fbb1fc48a15c7ec38,Maironio lietuvių literatūros muziejaus
1DIbzrKHNHHNFBSBqOKTeh,Europeana,987,f2a994223cf54e9089f2cfa2c379c643,Mažosios Lietuvos istorijos muziejus
tvB38NcB6k6dP5fZfjPc5,Europeana,261,a05ab166e4824b76bcc529a26e957699,Panevėžio kraštotyros muziejus
